"person","birthDate","deathDate","personName"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3718","1542","1582","Jan Heyns"
"http://www.vondel.humanities.uva.nl/ecartico/persons/37252","1561-01-22","1626-04-09","Francis Bacon"
"http://www.vondel.humanities.uva.nl/ecartico/persons/37345","1583-06-16","1654-08-28","Axel Gustafsson Oxenstierna"
"http://www.vondel.humanities.uva.nl/ecartico/persons/37366","1522","1585-04-04","Jean Florianus"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3744","1573","http://www.vondel.humanities.uva.nl/ecartico/persons/3744#deathdate","Jacob Hoefnagel"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3745","1542","1600-09-09","Joris Hoefnagel"
"http://www.vondel.humanities.uva.nl/ecartico/persons/37484","1583-04-10","1645-08-28","Hugo de Groot"
"http://www.vondel.humanities.uva.nl/ecartico/persons/37501","1586","1646","Francisco Ferdinand du Pas"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3753","1576","1621-02-15","Abraham Apersz. van der Hoeven"
"http://www.vondel.humanities.uva.nl/ecartico/persons/37602","1578-04-14","1621-03-31","Philips III van Spanje"
"http://www.vondel.humanities.uva.nl/ecartico/persons/37695","1573-12-05","1647-07-07","Jean Herlin"
"http://www.vondel.humanities.uva.nl/ecartico/persons/37696","1586","1628","Magdalena Ketwig"
"http://www.vondel.humanities.uva.nl/ecartico/persons/37697","1545","http://www.vondel.humanities.uva.nl/ecartico/persons/37697#deathdate","Claude Herlin"
"http://www.vondel.humanities.uva.nl/ecartico/persons/37698","1548-09-24","http://www.vondel.humanities.uva.nl/ecartico/persons/37698#deathdate","Agnes de Fines"
"http://www.vondel.humanities.uva.nl/ecartico/persons/37700","1570","http://www.vondel.humanities.uva.nl/ecartico/persons/37700#deathdate","Anna Adriaens de Pottere"
"http://www.vondel.humanities.uva.nl/ecartico/persons/37758","1563-08-10","1625-12-02","Abraham Beeckman"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3804","1573-06-09","http://www.vondel.humanities.uva.nl/ecartico/persons/3804#deathdate","Hendrick Hondius I"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38099","1574","1641","Balthasar Moretus I"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38100","1576","1618","Jan Moretus II"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38216","1575","1631","Willem Jacobsz. van der Codde"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38270","1548","http://www.vondel.humanities.uva.nl/ecartico/persons/38270#deathdate","Jan Commelin"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38448","1572","1622-05-27","Aef Ewouts"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38477","1582","http://www.vondel.humanities.uva.nl/ecartico/persons/38477#deathdate","Jacob Jacobsz. Hinlopen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38616","1494","1560","Arnold Streyters"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38727","1544-07-19","1616-04-17","Peeter Moerentorf"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38988","1573-02-02","1638-11-10","Nicolaes Ruts"
"http://www.vondel.humanities.uva.nl/ecartico/persons/38989","1575-11-15","1607-01-24","Cornelia Ranson"
"http://www.vondel.humanities.uva.nl/ecartico/persons/39029","1562","http://www.vondel.humanities.uva.nl/ecartico/persons/39029#deathdate","Jacobus Roelandus"
"http://www.vondel.humanities.uva.nl/ecartico/persons/39032","1570-05-15","http://www.vondel.humanities.uva.nl/ecartico/persons/39032#deathdate","Barbara de Weerdt"
"http://www.vondel.humanities.uva.nl/ecartico/persons/39120","1586","1643","Pauwels van Halmale"
"http://www.vondel.humanities.uva.nl/ecartico/persons/39158","1564-08-18","1631-09-22","Frederico Borromeo"
"http://www.vondel.humanities.uva.nl/ecartico/persons/39202","1576-09-15","1652-10-28","Carel Carelszoon Niellius"
"http://www.vondel.humanities.uva.nl/ecartico/persons/39265","1550","1621-08-21","Johan van Santen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/39268","1552-09-17","1621-01-28","Camillo Borghese"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3932","1582","1647","Jacob van Hulsdonck"
"http://www.vondel.humanities.uva.nl/ecartico/persons/39385","1548","1618","Gillis van Ledenberg"
"http://www.vondel.humanities.uva.nl/ecartico/persons/39600","1564-09-30","http://www.vondel.humanities.uva.nl/ecartico/persons/39600#deathdate","Margarieta de Weert"
"http://www.vondel.humanities.uva.nl/ecartico/persons/39622","1579","1644","Jean Baptiste van Helmont"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3967","1520","1584","Peter Huys"
"http://www.vondel.humanities.uva.nl/ecartico/persons/39762","1500","1571","Benvenuto Cellini"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3987","1527","1580-06-08","Cornelis Ingelrams"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3996","1568","1625-09-14","Pieter Isaacsz."
"http://www.vondel.humanities.uva.nl/ecartico/persons/39968","1563-09-09","1628-08-10","Pieter Dircksz. de Vlaming"
"http://www.vondel.humanities.uva.nl/ecartico/persons/39969","1563-04-22","1638-04-30","Aefge de Wael"
"http://www.vondel.humanities.uva.nl/ecartico/persons/40069","1571-08-27","1634-12","Daniel de Souter"
"http://www.vondel.humanities.uva.nl/ecartico/persons/40136","1578","http://www.vondel.humanities.uva.nl/ecartico/persons/40136#deathdate","Jasper Heijnrixsz Bouwer"
"http://www.vondel.humanities.uva.nl/ecartico/persons/40137","1580-05-13","1652-10-03","Anna Jelis Valckenier"
"http://www.vondel.humanities.uva.nl/ecartico/persons/40138","1550-12-24","1613-12-26","Gillis Jansz. Valckenier"
"http://www.vondel.humanities.uva.nl/ecartico/persons/40139","1556-06-01","1626-07-15","Claertgen Pauw"
"http://www.vondel.humanities.uva.nl/ecartico/persons/40140","1522","1592-01-29","Jan Jelisz. Valckenier"
"http://www.vondel.humanities.uva.nl/ecartico/persons/40142","1573","1602-06-20","Sijbrand Balthasarsz. Appelman"
"http://www.vondel.humanities.uva.nl/ecartico/persons/40143","1572","http://www.vondel.humanities.uva.nl/ecartico/persons/40143#deathdate","Trijntgen Jacobs Coppit"
"http://www.vondel.humanities.uva.nl/ecartico/persons/40145","1541","1610-04-16","Oopgen Hendricks"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/anna-roemers-visscher","1583","1651","Anna Roemers Visscher"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/anselmus-boetius-de-boodt","1550","1632","Anselmus Boetius de Boodt"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/aubertus-miraeus","1573","1640","Aubertus Miraeus"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/bonaventura-vulcanius","1583","1614","Bonaventura Vulcanius"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/caspar-barlaeus","1584","1648","Caspar Barlaeus"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/christoffel-plantijn","1520","1589","Christoffel Plantijn"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/cornelis-ketel","1548","1616","Cornelis Ketel"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/cornelis-liens","1580","1636","Cornelis Liens"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/cornelis-musius","1500","1572","Cornelis Musius"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/cornelis-schonaeus","1541","1611","Cornelis Schonaeus"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/cornelius-valerius","1512","1578","Cornelius Valerius"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/daniel-heinsius","1580","1655","Daniël Heinsius"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/dirck-pietersz-pers","1581","1659","Dirck Pietersz. Pers"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/dirck-volkertszoon-coornhert","1522","1590","Dirck Volkertszoon Coornhert"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/dirk-rafaelsz-camphuysen","1586","1627","Dirk Rafaelsz. Camphuysen"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/dominicus-baudius","1561","1613","Dominicus Baudius"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/edo-neuhusius","1581","1638","Edo Neuhusius"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/erycius-puteanus","1574","1646","Erycius Puteanus"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/everard-syceram","1560","1620","Everard Syceram"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/gerardus-vossius","1557","1649","Gerardus Vossius"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/gerbrand-adriaensz-bredero","1585","1618","Gerbrand Adriaensz Bredero"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/guilliam-van-nieulandt","1584","1635","Guilliam van Nieulandt"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/hadrianus-junius","1511","1575","Hadrianus Junius"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/hendrick-laurensz-spieghel","1549","1612","Hendrick Laurensz. Spieghel"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/hendrik-smetius","1535","1614","Hendrik Smetius"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/hugo-de-groot","1583","1645","Hugo de Groot"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/jacob-cats","1577","1660","Jacob Cats"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/jacob-duym","1547","1624","Jacob Duym"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/jacob-schotte","1586","1641","Jacob Schotte"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/jacobus-arminius","1559","1609","Jacobus Arminius"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/jacobus-eyndius","1575","1614","Jacobus Eyndius"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/jacobus-revius","1586","1658","Jacobus Revius"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/jan-de-groot","1554","1640","Jan de Groot"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/jan-van-der-noot","1539","1595","Jan van der Noot"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/jan-van-der-rosieren","1581","1651","Jan van der Rosieren"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/jan-van-der-veen","1578","1659","Jan van der Veen"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/jan-van-hout","1542","1609","Jan van Hout"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/jan-van-scorel","1495","1562","Jan van Scorel"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/janus-doesa","1545","1604","Janus Doesa"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/janus-dousa-jr","1571","1596","Janus Dousa jr."
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/janus-gruterus","1560","1627","Janus Gruterus"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/jason-pratensis","1486","1558","Jason Pratensis"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/joannes-van-zuren","1517","1591","Joannes van Zuren"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/johan-baptista-houwaert","1533","1599","Johan Baptista Houwaert"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/johannes-meursius","1579","1639","Johannes Meursius"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/johannes-polyander-kerckhoven","1568","1646","Johannes Polyander Kerckhoven"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/josephus-justus-scaliger","1540","1609","Josephus Justus Scaliger"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/julius-caesar-scaliger","1484","1558","Julius Caesar Scaliger"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/justus-lipsius","1547","1606","Justus Lipsius"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/karel-van-mander","1548","1606","Karel van Mander"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/laevinus-torrentius","1525","1595","Laevinus Torrentius"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/laurens-reael","1583","1637","Laurens Reael"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/marcus-van-vaernewyck","1518","1569","Marcus van Vaernewyck"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/martinus-hamconius","1550","1619","Martinus Hamconius"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/nicolaas-bulius","1550","1645","Nicolaas Bulius"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/nicolaus-grudius","1504","1570","Nicolaus Grudius"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/otto-van-veen","1556","1629","Otto van Veen"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/paulus-merula","1558","1607","Paulus Merula"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/peeter-heyns","1537","1598","Peeter Heyns"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/peter-scholier","1582","1635","Peter Scholier"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/petreius-tiara","1514","1586","Petreius Tiara"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/petrus-bertius","1565","1629","Petrus Bertius"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/petrus-datheen","1531","1588","Petrus Datheen"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/petrus-paulus-rubens","1577","1640","Petrus Paulus Rubens"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/petrus-scriverius","1576","1660","Petrus Scriverius"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/philips-van-marnix-van-sint-aldegonde","1540","1598","Philips van Marnix van Sint Aldegonde"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/pierius-winsemius","1586","1644","Piërius Winsemius"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/pieter-bor","1559","1635","Pieter Bor"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/pieter-cornelisz-hooft","1581","1647","Pieter Cornelisz. Hooft"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/pieter-hogerbeets","1542","1599","Pieter Hogerbeets"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/roemer-visscher","1547","1620","Roemer Visscher"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/samuel-coster","1579","1665","Samuel Coster"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/theodoor-rodenburg","1578","1644","Theodoor Rodenburg"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/theodorus-schrevelius","1572","1649","Theodorus Schrevelius"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/theodorus-velius","1572","1630","Theodorus Velius"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/willem-baudart","1565","1640","Willem Baudart"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/zacharias-heyns","1566","1638","Zacharias Heyns"
"https://data.create.humanities.uva.nl/id/notarissennetwerk/person/1978","1554","1615-12-24","David Mostart"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1034","1601","http://www.vondel.humanities.uva.nl/ecartico/persons/1034#deathdate","Hendrick Bloemaert"
"http://www.vondel.humanities.uva.nl/ecartico/persons/11636","1599","1661-10-26","Johan Huydecoper heer van Maarsseveen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1179","1617","1681-12-08","Gerard ter Borch II"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1354","1596-12-24","http://www.vondel.humanities.uva.nl/ecartico/persons/1354#deathdate","Leonard Bramer"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1429","1603","http://www.vondel.humanities.uva.nl/ecartico/persons/1429#deathdate","Jan Gerritsz. van Bronchorst"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1616","1595-02-02","1657-09-13","Jacob van Campen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1707","1602-05-26","1674-08-12","Philippe de Champaigne"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17208","1596-03-31","1650-02-11","René Descartes"
"http://www.vondel.humanities.uva.nl/ecartico/persons/2278","1594-12","1652","Jacob Gerritsz. Cuyp"
"http://www.vondel.humanities.uva.nl/ecartico/persons/2570","1613-04-07","http://www.vondel.humanities.uva.nl/ecartico/persons/2570#deathdate","Gerard Dou"
"http://www.vondel.humanities.uva.nl/ecartico/persons/2692","1599-03-22","1641-12-09","Anthony van Dyck"
"http://www.vondel.humanities.uva.nl/ecartico/persons/2973","1615-01-25","1660-02-02","Govert Flinck"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3316","1596-01-13","1656-04-27","Jan Josephsz. van Goyen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3559","1594-12-14","http://www.vondel.humanities.uva.nl/ecartico/persons/3559#deathdate","Willem Claesz. Heda"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3569","1606-04","http://www.vondel.humanities.uva.nl/ecartico/persons/3569#deathdate","Jan Davidsz. de Heem"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3577","1613-01-16","1692-02","Willem Jacobsz. van Heemskerck"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3643","1612-06-15","http://www.vondel.humanities.uva.nl/ecartico/persons/3643#deathdate","Paulus Hennekyn"
